Bem Pat;Seq;Conta;Descrição Conta;Narrativa;Data Inv.;Plaqueta;Localização;Un Neg;Plano CCusto;Centro Custo;MARCA;MODELO;Licença Uso;Especificação Técnica
413001;86;135010402;EQUIPAMENTOS - PROD;SOPRADOR TIPO ROOTS MOD. R 100.;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;87;135010402;EQUIPAMENTOS - PROD;SOPRADOR TIPO ROOTS MOD. R 100.;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;88;135010402;EQUIPAMENTOS - PROD;SOPRADOR TIPO ROOTS MOD. R 100.;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
103325;0;135010402;EQUIPAMENTOS - PROD;TRANSPORTADOR DE CORREIA, LARGURA 24.;30/11/2016;109192;ZOOTECNIA;0;TORT2007;7425;;;TC41109B;
103569;0;135010402;EQUIPAMENTOS - PROD;CAMINHO DE ROLETES VAZADOS - 24 X 2000;30/11/2016;109193;ZOOTECNIA;0;TORT2007;7425;;;TE41120A;
103328;0;135010402;EQUIPAMENTOS - PROD;TRANSPORTADOR DE CORREIA, LARGURA 24.;30/11/2016;109194;ZOOTECNIA;0;TORT2007;7425;;;TC41109C;
413001;168;135010402;EQUIPAMENTOS - PROD;TRANSPORTADOR MECANICO CONTINUO DE CORRE;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
103463;0;135010402;EQUIPAMENTOS - PROD;SILO PARA RECEBIMENTO DE SOJA MOIDA /;30/11/2016;109190;ZOOTECNIA;0;TORT2007;7425;;;MG41102U;
412151;116;132010501;EQUIPAMENTOS C.P.D. - ADM;ACCES POINT WIRELESS-G;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;114;132010506;EQUIPAMENTOS C.P.D. - COML.;ACCES POINT WIRELESS-G;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;113;132010502;EQUIPAMENTOS C.P.D. - PROD;ACCES POINT WIRELESS-G;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;115;132010502;EQUIPAMENTOS C.P.D. - PROD;ACCES POINT WIRELESS-G;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;117;132010502;EQUIPAMENTOS C.P.D. - PROD;ACCES POINT WIRELESS-G;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
800036;30;132010502;EQUIPAMENTOS C.P.D. - PROD;ACESSORIOS MICROCOMPUTADOR DELL;30/11/2016;16149;LOGISTICA;0;TORT2007;3111;DELL;OPTIPLEX 7010;;
103566;2;135010402;EQUIPAMENTOS - PROD;ADAPTACAO DO EIXO EM ACO CARBONO;30/11/2016;109267;ZOOTECNIA;0;TORT2007;7425;;;TC41209B;
412151;72;132010501;EQUIPAMENTOS C.P.D. - ADM;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;73;132010501;EQUIPAMENTOS C.P.D. - ADM;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;74;132010506;EQUIPAMENTOS C.P.D. - COML.;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;75;132010506;EQUIPAMENTOS C.P.D. - COML.;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;70;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;71;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;76;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;77;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;78;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;79;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;80;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;81;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 1000BASE-SX LCCEPERP GLC;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;67;132010506;EQUIPAMENTOS C.P.D. - COML.;ADAPTADOR SFP 100BASE-SX LCCEPERP GLC-SX;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;68;132010506;EQUIPAMENTOS C.P.D. - COML.;ADAPTADOR SFP 100BASE-SX LCCEPERP GLC-SX;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;63;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 100BASE-SX LCCEPERP GLC-SX;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;64;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 100BASE-SX LCCEPERP GLC-SX;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;65;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 100BASE-SX LCCEPERP GLC-SX;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;66;132010502;EQUIPAMENTOS C.P.D. - PROD;ADAPTADOR SFP 100BASE-SX LCCEPERP GLC-SX;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
103566;1;135010402;EQUIPAMENTOS - PROD;EIXO 51 X 500 MM EM ACO;30/11/2016;109267;ZOOTECNIA;0;TORT2007;7425;;;TC41209B;
102648;1;135010402;EQUIPAMENTOS - PROD;FRETE -  CHAPA AQUECEDORA VITROCERAMICA:;30/11/2016;22860;CONTR QUALID;0;TORT2007;7440;JUNG;J300;;
102649;1;135010402;EQUIPAMENTOS - PROD;FRETE -  CHAPA AQUECEDORA VITROCERAMICA:;30/11/2016;22887;CONTR QUALID;0;TORT2007;7440;JUNG;J300;;
103467;2;135010402;EQUIPAMENTOS - PROD;FRETE -  HELICOIDE DE 3.350MM CONFEC EM;30/11/2016;109046;POLIVITAMINI;0;TORT2007;7422;;;RO31116H;
103469;3;135010402;EQUIPAMENTOS - PROD;FRETE -  HELICOIDE DE 3.350MM CONFEC EM;30/11/2016;109016;SILOS ESTOC.;0;TORT2007;7423;;;SI12108B;
101931;1;135010402;EQUIPAMENTOS - PROD;FRETE DE TRANSPORTE DE EQUIPAMENTO RAMPA;30/11/2016;101931;NI;0;TORT2007;7400;;;;
102772;1;135010802;MAQUINAS E ACESSORIOS - PROD.;FRETE FORNO MUFLA - 9 LITROS - LF0910;30/11/2016;22857;CONTR QUALID;0;TORT2007;7440;JUNG;1F00910;;
103467;4;135010402;EQUIPAMENTOS - PROD;FRETE HELICOIDE DE 3.350mm E 3.920mm - C;30/11/2016;109046;POLIVITAMINI;0;TORT2007;7422;;;RO31116H;
103469;5;135010402;EQUIPAMENTOS - PROD;FRETE HELICOIDE DE 3.350mm E 3.920mm - C;30/11/2016;109016;SILOS ESTOC.;0;TORT2007;7423;;;SI12108B;
101424;1;135010402;EQUIPAMENTOS - PROD;FRETE NO TRANSPORTE DE BULK BUSTER H100;30/11/2016;109239;ZOOTECNIA;0;TORT2007;7425;;;S/TAG;
101422;1;135010402;EQUIPAMENTOS - PROD;FRETE NO TRANSPORTE DE FILTRO DOWNDRAFT;30/11/2016;101422;NI;0;TORT2007;7425;;;;
101423;1;135010402;EQUIPAMENTOS - PROD;FRETE NO TRANSPORTE DE TALHA MONOVIA;30/11/2016;101423;POLIVITAMINI;0;TORT2007;7422;;;TL31117A;
413001;178;135010402;EQUIPAMENTOS - PROD;FRETE NO TRANSPORTE DE TANQUE-413001:91;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
101421;1;135010402;EQUIPAMENTOS - PROD;FRETE NO TRANSPORTE DE TRANSPORTADOR;30/11/2016;109104;POLIVITAMINI;0;TORT2007;7422;;;TP31219B;
103378;1;135010402;EQUIPAMENTOS - PROD;FRETE NO TRANSPORTE DO MISTURADOR EM V;30/11/2016;109240;ZOOTECNIA;0;TORT2007;7425;;;MI41207A;
413001;152;135010402;EQUIPAMENTOS - PROD;FRETE P/ TRANSPORTE DE ESPECTROFOTOMETRO;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;148;135010402;EQUIPAMENTOS - PROD;FRETE PARA TRANSPORTE DE CODIFICADORAS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;153;135010402;EQUIPAMENTOS - PROD;FRETE PARA TRANSPORTE DE PESO P/BALANCAS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;179;135010402;EQUIPAMENTOS - PROD;FRETE PARA TRANSPORTE DE RACK-413001:170;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
102693;1;135010802;MAQUINAS E ACESSORIOS - PROD.;FRETE REF A PLATAFORMA DIGITAL NF1575/7;30/11/2016;102693;NI;0;TORT2007;7430;;;;
16834;1;132010902;MOVEIS E UTENSILIOS - PROD;FRETE REF. MATERIAIS DE ATIVO FIXO;30/11/2016;16834;NI;0;TORT2007;7430;;;;
706340;1;135010402;EQUIPAMENTOS - PROD;FRETE REF. MOTOBOMBA;30/11/2016;706340;NI;0;TORT2007;7400;;;;
101684;1;135010402;EQUIPAMENTOS - PROD;FRETE REF. MOTOREDUTOR;30/11/2016;109325;SILOS ESTOC.;0;TORT2007;7423;;;MEL12214A01;
101687;1;135010402;EQUIPAMENTOS - PROD;FRETE REF. MOTOREDUTOR;30/11/2016;109332;SILOS ESTOC.;0;TORT2007;7423;;;MRO12216A01;
101688;1;135010402;EQUIPAMENTOS - PROD;FRETE REF. MOTOREDUTOR;30/11/2016;109322;SILOS ESTOC.;0;TORT2007;7423;;;MRO12216B01;
101689;1;135010402;EQUIPAMENTOS - PROD;FRETE REF. MOTOREDUTOR;30/11/2016;109335;SILOS ESTOC.;0;TORT2007;7423;;;MRO12216B01;
17073;1;132010902;MOVEIS E UTENSILIOS - PROD;FRETE REF. MOTOREDUTOR SEW - KHF67 - DRE;30/11/2016;17073;NI;0;TORT2007;7400;;;;
103970;1;135010402;EQUIPAMENTOS - PROD;FRETE REF. MOTOVIBRADOR;30/11/2016;109331;SILOS ESTOC.;0;TORT2007;7423;;;MV12202A01;
103971;1;135010402;EQUIPAMENTOS - PROD;FRETE REF. MOTOVIBRADOR;30/11/2016;109331;SILOS ESTOC.;0;TORT2007;7423;;;MV12202A02;
103972;1;135010402;EQUIPAMENTOS - PROD;FRETE REF. MOTOVIBRADOR;30/11/2016;103972;NI;0;TORT2007;7400;;;;
103967;1;135010402;EQUIPAMENTOS - PROD;FRETE REF. REDUTOR;30/11/2016;109284;GRAOS;0;TORT2007;7425;;;MRO21116E01;
103431;2;135010402;EQUIPAMENTOS - PROD;FRETE REF. REDUTOR;30/11/2016;109278;GRAOS;0;TORT2007;7425;;;MRO21116H01;
412151;82;132010501;EQUIPAMENTOS C.P.D. - ADM;GE SFP LC CONECTOR SX PERP GLC-SX-MM;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;83;132010501;EQUIPAMENTOS C.P.D. - ADM;GE SFP LC CONECTOR SX PERP GLC-SX-MM;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;84;132010501;EQUIPAMENTOS C.P.D. - ADM;GE SFP LC CONECTOR SX PERP GLC-SX-MM;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;85;132010501;EQUIPAMENTOS C.P.D. - ADM;GE SFP LC CONECTOR SX PERP GLC-SX-MM;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;86;132010501;EQUIPAMENTOS C.P.D. - ADM;GE SFP LC CONECTOR SX PERP GLC-SX-MM;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;87;132010501;EQUIPAMENTOS C.P.D. - ADM;GE SFP LC CONECTOR SX PERP GLC-SX-MM;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;88;132010501;EQUIPAMENTOS C.P.D. - ADM;GE SFP LC CONECTOR SX PERP GLC-SX-MM;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;89;132010501;EQUIPAMENTOS C.P.D. - ADM;GE SFP LC CONECTOR SX PERP GLC-SX-MM;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
413002;79;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;KIT MINIMO PARA FORNO COMBINADO COMPOSTO;30/11/2016;109334;SILOS ESTOC.;0;TORT2007;7423;;;EX12202B01;
412151;371;132010506;EQUIPAMENTOS C.P.D. - COML.;MINI-GBIC 1000BASESX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;372;132010506;EQUIPAMENTOS C.P.D. - COML.;MINI-GBIC 1000BASESX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;373;132010502;EQUIPAMENTOS C.P.D. - PROD;MINI-GBIC 1000BASESX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;374;132010502;EQUIPAMENTOS C.P.D. - PROD;MINI-GBIC 1000BASESX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;375;132010502;EQUIPAMENTOS C.P.D. - PROD;MINI-GBIC 1000BASESX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;376;132010502;EQUIPAMENTOS C.P.D. - PROD;MINI-GBIC 1000BASESX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;377;132010502;EQUIPAMENTOS C.P.D. - PROD;MINI-GBIC 1000BASESX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;378;132010502;EQUIPAMENTOS C.P.D. - PROD;MINI-GBIC 1000BASESX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;379;132010501;EQUIPAMENTOS C.P.D. - ADM;MINI-GBIC 1000BASEX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;380;132010501;EQUIPAMENTOS C.P.D. - ADM;MINI-GBIC 1000BASEX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;381;132010501;EQUIPAMENTOS C.P.D. - ADM;MINI-GBIC 1000BASEX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;382;132010501;EQUIPAMENTOS C.P.D. - ADM;MINI-GBIC 1000BASEX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;386;132010501;EQUIPAMENTOS C.P.D. - ADM;MINI-GBIC 1000BASEX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;383;132010502;EQUIPAMENTOS C.P.D. - PROD;MINI-GBIC 1000BASEX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;384;132010502;EQUIPAMENTOS C.P.D. - PROD;MINI-GBIC 1000BASEX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;385;132010502;EQUIPAMENTOS C.P.D. - PROD;MINI-GBIC 1000BASEX CPNT MGBSX1;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
16533;1;132010502;EQUIPAMENTOS C.P.D. - PROD;MOUSE;30/11/2016;16509;ESCRITORIO;0;TORT2007;7430;DELL;LATITUDE E7450;;
16509;1;132010501;EQUIPAMENTOS C.P.D. - ADM;MOUSE LASER DELL COM 6 BOTOES;30/11/2016;21168;TI;0;TORT2007;1120;DELL;LATITUDE E5470;;
413001;146;135010402;EQUIPAMENTOS - PROD;PESO PADRAO EM FERRO FUNDIDO CAPAC.05KGS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;147;135010402;EQUIPAMENTOS - PROD;PESO PADRAO EM FERRO FUNDIDO CAPAC.05KGS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;144;135010402;EQUIPAMENTOS - PROD;PESO PADRAO EM FERRO FUNDIDO CAPAC.10KGS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;145;135010402;EQUIPAMENTOS - PROD;PESO PADRAO EM FERRO FUNDIDO CAPAC.10KGS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;140;135010402;EQUIPAMENTOS - PROD;PESO PADRAO EM FERRO FUNDIDO CAPAC.20KGS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;141;135010402;EQUIPAMENTOS - PROD;PESO PADRAO EM FERRO FUNDIDO CAPAC.20KGS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;142;135010402;EQUIPAMENTOS - PROD;PESO PADRAO EM FERRO FUNDIDO CAPAC.20KGS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;143;135010402;EQUIPAMENTOS - PROD;PESO PADRAO EM FERRO FUNDIDO CAPAC.20KGS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;184;135010402;EQUIPAMENTOS - PROD;PLACA ASSY PWB CONTROL AA4 + 40 SPARE ES;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413002;81;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;PLACA ELETRONICA E VALVULA DE ENTRADA DE;30/11/2016;109334;SILOS ESTOC.;0;TORT2007;7423;;;EX12202B01;
413001;52;135010402;EQUIPAMENTOS - PROD;POLIA PARA SOPRADOR ROOTS;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
412151;358;132010502;EQUIPAMENTOS C.P.D. - PROD;W/MM UPLINKS 2955 12 TX;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
412151;359;132010502;EQUIPAMENTOS C.P.D. - PROD;W/MM UPLINKS 2955 12 TX;30/11/2016;23258;ESCRITORIO;0;TORT2007;7430;DELL;E22W;;
413001;2;135010402;EQUIPAMENTOS - PROD;BASE DE SUSTENTACAO PARA MOINHO E MOTOR;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
413001;3;135010402;EQUIPAMENTOS - PROD;BASE DE SUSTENTACAO PARA MOINHO E MOTOR;30/11/2016;109333;SILOS ESTOC.;0;TORT2007;7423;;;TL12217A;
9726;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 12000 BTUS 220V;30/11/2016;9726;NI;0;TORT2007;1160;;;;
9737;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 18000 BTUS 220V;30/11/2016;9737;NI;0;TORT2007;1160;;;;
9738;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 18000 BTUS 220V;30/11/2016;9738;NI;0;TORT2007;1160;;;;
9739;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 18000 BTUS 220V;30/11/2016;9739;NI;0;TORT2007;1160;;;;
9740;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 18000 BTUS 220V;30/11/2016;9740;NI;0;TORT2007;1160;;;;
9741;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 18000 BTUS 220V;30/11/2016;9741;NI;0;TORT2007;1160;;;;
9742;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 18000 BTUS 220V;30/11/2016;9742;NI;0;TORT2007;1160;;;;
9743;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 18000 BTUS 220V;30/11/2016;9743;NI;0;TORT2007;1160;;;;
9744;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 18000 BTUS 220V;30/11/2016;9744;NI;0;TORT2007;1160;;;;
9745;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 18000 BTUS 220V;30/11/2016;9745;NI;0;TORT2007;1160;;;;
9746;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 18000 BTUS 220V;30/11/2016;9746;NI;0;TORT2007;1160;;;;
9766;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 22000 BTUS 220V.;30/11/2016;9766;NI;0;TORT2007;1160;;;;
9767;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 22000 BTUS 220V.;30/11/2016;9767;NI;0;TORT2007;1160;;;;
9768;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 22000 BTUS 220V.;30/11/2016;9768;NI;0;TORT2007;1160;;;;
9769;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 22000 BTUS 220V.;30/11/2016;9769;NI;0;TORT2007;1160;;;;
9770;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 22000 BTUS 220V.;30/11/2016;9770;NI;0;TORT2007;1160;;;;
9771;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 22000 BTUS 220V.;30/11/2016;9771;NI;0;TORT2007;1160;;;;
9772;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 22000 BTUS 220V.;30/11/2016;9772;NI;0;TORT2007;1160;;;;
9779;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 30000 BTUS 220V;30/11/2016;9779;NI;0;TORT2007;1160;;;;
9780;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 30000 BTUS 220V;30/11/2016;9780;NI;0;TORT2007;1160;;;;
9781;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 30000 BTUS 220V;30/11/2016;9781;NI;0;TORT2007;1160;;;;
9782;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 30000 BTUS 220V;30/11/2016;9782;NI;0;TORT2007;1160;;;;
9783;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 30000 BTUS 220V;30/11/2016;9783;NI;0;TORT2007;1160;;;;
9784;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 30000 BTUS 220V;30/11/2016;9784;NI;0;TORT2007;1160;;;;
9791;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 36000 BTUS. 220V.;30/11/2016;9791;NI;0;TORT2007;1160;;;;
9792;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 36000 BTUS. 220V.;30/11/2016;9792;NI;0;TORT2007;1160;;;;
9793;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 36000 BTUS. 220V.;30/11/2016;9793;NI;0;TORT2007;1160;;;;
9794;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 36000 BTUS. 220V.;30/11/2016;9794;NI;0;TORT2007;1160;;;;
9795;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 36000 BTUS. 220V.;30/11/2016;9795;NI;0;TORT2007;1160;;;;
9796;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 36000 BTUS. 220V.;30/11/2016;9796;NI;0;TORT2007;1160;;;;
9799;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 48000 BTUS 220V.;30/11/2016;9799;NI;0;TORT2007;1160;;;;
9800;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER 48000 BTUS 220V.;30/11/2016;9800;NI;0;TORT2007;1160;;;;
9755;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA BI CARRIER 36000 BTUS.;30/11/2016;9755;NI;0;TORT2007;1160;;;;
9722;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER, 9000 BTUS, 220V.;30/11/2016;9722;NI;0;TORT2007;1160;;;;
9723;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER, 9000 BTUS, 220V.;30/11/2016;9723;NI;0;TORT2007;1160;;;;
9724;0;132010902;MOVEIS E UTENSILIOS - PROD;CONDENSADORA CARRIER, 9000 BTUS, 220V.;30/11/2016;9724;NI;0;TORT2007;1160;;;;
16833;0;132010902;MOVEIS E UTENSILIOS - PROD;TRANSMISSOR CONTROLE REMOTO P/ TALHA ELÉ;30/11/2016;16833;NI;0;TORT2007;7430;;;;
16834;0;132010902;MOVEIS E UTENSILIOS - PROD;TRANSMISSOR CONTROLE REMOTO P/ TALHA ELÉ;30/11/2016;16834;NI;0;TORT2007;7430;;;;
16835;0;132010902;MOVEIS E UTENSILIOS - PROD;TRANSMISSOR CONTROLE REMOTO P/ TALHA ELÉ;30/11/2016;16835;NI;0;TORT2007;7430;;;;
16836;0;132010902;MOVEIS E UTENSILIOS - PROD;TRANSMISSOR CONTROLE REMOTO P/ TALHA ELÉ;30/11/2016;16836;NI;0;TORT2007;7430;;;;
16837;0;132010902;MOVEIS E UTENSILIOS - PROD;TRANSMISSOR CONTROLE REMOTO P/ TALHA ELÉ;30/11/2016;16837;NI;0;TORT2007;7430;;;;
15976;0;132011201;MOVEIS E UTENSILIOS -RESTAURANTE;UNIDADE CONDENSADORA DANFOSS MODELO - HC;30/11/2016;15976;NI;0;TORT2007;1162;;;;
7981;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA SPRINGER HI WALL;30/11/2016;7981;NI;0;TORT2007;2140;;;;
8013;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA SPRINGER HI WALL;30/11/2016;8013;NI;0;TORT2007;2140;;;;
8017;0;132010904;MOVEIS E UTENSILIOS - COML.;UNIDADE CONDENSADORA SPRINGER HI WALL;30/11/2016;8017;NI;0;TORT2007;2140;;;;
