num_bem_pat;num_seq_bem_pat;;CONCILIA«√O;;cod_cta_pat;Custo;Depreci;DescriÁ„o Conta;DescriÁ„o;Data Aquis;Data Calc;Estab;Desc. Estabelecimento;Plaqueta;LocalizaÁ„o;Centro Custo;Un Neg;Data Saldo;Plano CCusto; Valor Imobilizado ; Valor Depreciado ; Valor Amortizado ; Valor Liquido ;Quantidade
102061;1;1020611;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;CABECOTE MOD. 101 FISCHBEIN;13/07/2005;13/07/2005;19;Mairinque / SP;102061;POLIVITAMINI;7222;0;01/08/2016;TORT2007;19595,55;15266,49;0;4329,06;1
102062;1;1020621;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;VALVULA BORBOLETA KEYSTONE;15/10/2007;15/10/2007;19;Mairinque / SP;102062;POLIVITAMINI;7222;0;01/08/2016;TORT2007;7350,66;6341,27;0;1009,39;1
102076;1;1020761;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;VALVULA BORBOLETA KEYSTONE.;15/10/2007;15/10/2007;19;Mairinque / SP;102076;POLIVITAMINI;7222;0;01/08/2016;TORT2007;7350,65;6341,27;0;1009,38;1
102103;0;1021030;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;VALVULA DESVIADORA, FAB. GARCIA, MOD. VD;30/06/2000;30/06/2000;19;Mairinque / SP;102103;POLIVITAMINI;7222;0;01/01/2012;TORT2007;10972,24;10972,24;0;0;1
102190;0;1021900;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;VALVULA DE DESVIO PNEUMATICO, MAT. ACO C;30/06/2000;30/06/2000;19;Mairinque / SP;102190;POLIVITAMINI;7222;0;01/01/2012;TORT2007;9658,16;9658,16;0;0;1
102194;0;1021940;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;VALVULA DE DESVIO PNEUMATICO, MAT. ACO C;30/06/2000;30/06/2000;19;Mairinque / SP;102194;POLIVITAMINI;7222;0;01/01/2012;TORT2007;11948,83;11948,83;0;0;1
102197;0;1021970;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;VALVULA DE DESVIO PNEUMATICO, MAT. ACO C;30/06/2000;30/06/2000;19;Mairinque / SP;102197;POLIVITAMINI;7222;0;01/01/2012;TORT2007;11948,83;11948,83;0;0;1
102200;2;1022002;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;CONJUNTO DE PAS DE DESGASTE EM NI-HARD;11/08/2004;11/08/2004;19;Mairinque / SP;102200;POLIVITAMINI;7222;0;01/01/2015;TORT2007;9077,25;9077,25;0;0;1
102219;0;1022190;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO, FAB. MONTPEL. C/ 01 L;30/06/1996;30/06/1996;19;Mairinque / SP;102219;POLIVITAMINI;7222;0;01/01/2011;TORT2007;48181,59;48181,59;0;0;1
102310;0;1023100;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;PAINEL COMANDO  MATERIAL ACO CARBONO FAB;30/06/1999;30/06/1999;19;Mairinque / SP;102310;MAIRINQUE;7224;0;01/03/2015;TORT2007;19272,63;19272,63;0;0;1
102311;0;1023110;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;PAINEL COMANDO PARA REATORES  MATERIAL A;30/06/1999;30/06/1999;19;Mairinque / SP;102311;MAIRINQUE;7224;0;01/03/2015;TORT2007;19272,63;19272,63;0;0;1
102312;0;1023120;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;PAINEL COMANDO PARA REATORES  MATERIAL A;30/06/1999;30/06/1999;19;Mairinque / SP;102312;MAIRINQUE;7224;0;01/03/2015;TORT2007;19272,63;19272,63;0;0;1
102313;0;1023130;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;CCM COM 1VOLTIMETRO, 1 DIJUNTOR GERAL 12;30/06/1999;30/06/1999;19;Mairinque / SP;102313;MAIRINQUE;7224;0;01/01/2015;TORT2007;17341,79;17341,79;0;0;1
102314;0;1023140;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;CCM  COM 7 INTERRUPTORES, 01 CHAVE SELET;30/06/1999;30/06/1999;19;Mairinque / SP;102314;MAIRINQUE;7224;0;01/02/2015;TORT2007;43801,44;43801,44;0;0;1
102314;1;1023141;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;CCM MATERIAL ACO CARBONO COM 14 AMPER, 1;30/06/1997;30/06/1997;19;Mairinque / SP;102314;MAIRINQUE;7224;0;01/01/2011;TORT2007;32977,77;32977,77;0;0;1
102314;2;1023142;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;COMPLEMENTO DO CCM MATERIAL ACO CARBONO;02/01/2003;02/01/2003;19;Mairinque / SP;102314;CARBOQU.FOSF;7224;0;01/08/2016;TORT2007;15526,82;14275,28;0;1251,54;1
102620;2;1026202;INSTALA«√O;;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;INSTAL DOIS APARELHOS DE AR CONDICIONADO;02/01/2014;02/01/2014;19;Mairinque / SP;102620;CARBOQU.FOSF;7224;0;01/08/2016;TORT2007;1234,32;318,99;0;915,33;1
102621;2;1026212;INSTALA«√O;;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;INSTAL DOIS APARELHOS DE AR CONDICIONADO;02/01/2014;02/01/2014;19;Mairinque / SP;102621;CARBOQU.FOSF;7224;0;01/08/2016;TORT2007;1234,33;318,99;0;915,34;1
102639;0;1026390;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TRAVESS√O FIXO DE-TR BIGBAG 1 G4-2852 CA;11/12/2013;11/12/2013;19;Mairinque / SP;102639;ZOOTECNICA;7225;0;01/08/2016;TORT2007;2953,03;525,12;0;2427,91;1
102640;0;1026400;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TRAVESS√O FIXO DE-TR BIGBAG 1 G4-2852 CA;11/12/2013;11/12/2013;19;Mairinque / SP;102640;ZOOTECNICA;7225;0;01/08/2016;TORT2007;2953,03;525,12;0;2427,91;1
102651;1;1026511;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;BICO 32 MM (REDONDO/ABERTA) SERIE: 08Y09;10/04/2013;10/04/2013;19;Mairinque / SP;102651;;7225;0;01/08/2016;TORT2007;5005,37;1112,4;0;3892,97;1
102661;1;1026611;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;INVERSOR SEW EURODRIVE, 1,5KW 2.0 HP- MO;22/05/2013;22/05/2013;19;Mairinque / SP;102661;ZOOTECNICA;7225;0;01/08/2016;TORT2007;975,22;211,38;0;763,84;1
102668;1;1026681;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;INSTALACAO E TREINAMENTO DA CODIFICADORA;03/07/2013;03/07/2013;19;Mairinque / SP;102668;ZOOTECNICA;7225;0;01/08/2016;TORT2007;750;154,29;0;595,71;1
102685;0;1026850;INSTALA«√O;;135010602;1.3.5.01.06;1.3.5.02.05;INSTALACOES - PROD.;DISJUNTOR DM-1-50-1600A, FIXO, TRIPOLAR;26/06/2013;26/06/2013;19;Mairinque / SP;102685;GERENCIA FAB;7200;0;01/08/2016;TORT2007;12800;2702,18;0;10097,82;1
102695;0;1026950;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;"V¡LVULA SPHERI VALVE DN 250MM (10"")  PHO";29/07/2013;29/07/2013;19;Mairinque / SP;102695;ZOOTECNICA;7225;0;01/08/2016;TORT2007;26837,5;5516,7;0;21320,8;1
102757;0;1027570;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;PAINELVIEW PLUS 6 POLICR;16/09/2013;16/09/2013;19;Mairinque / SP;102757;PRODUCAO;7220;0;01/08/2016;TORT2007;2653,53;515,9;0;2137,63;1
102787;0;1027870;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA CFW080040T3848POA;02/01/2014;02/01/2014;19;Mairinque / SP;102787;POLIVITAMINI;7222;0;01/08/2016;TORT2007;1222,98;210,49;0;1012,49;1
102787;1;1027871;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;CABO FITA 20 VIAS 2 C 1000MM CABO HMI PA;02/01/2014;02/01/2014;19;Mairinque / SP;102787;POLIVITAMINI;7222;0;01/08/2016;TORT2007;51,34;8,99;0;42,35;1
102796;0;1027960;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TRAVESS√O FIXO DE-TR BIGBAG 1 G4-2852 CA;11/12/2013;11/12/2013;19;Mairinque / SP;102796;ZOOTECNICA;7225;0;01/08/2016;TORT2007;2953,03;525,12;0;2427,91;1
102797;0;1027970;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TRAVESS√O FIXO DE-TR BIGBAG 1 G4-2852 CA;11/12/2013;11/12/2013;19;Mairinque / SP;102797;ZOOTECNICA;7225;0;01/08/2016;TORT2007;2953,03;525,12;0;2427,91;1
102798;0;1027980;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TRAVESS√O FIXO DE-TR BIGBAG 1 G4-2852 CA;11/12/2013;11/12/2013;19;Mairinque / SP;102798;ZOOTECNICA;7225;0;01/08/2016;TORT2007;2953,03;525,12;0;2427,91;1
102799;0;1027990;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TRAVESS√O FIXO DE-TR BIGBAG 1 G4-2852 CA;11/12/2013;11/12/2013;19;Mairinque / SP;102799;ZOOTECNICA;7225;0;01/08/2016;TORT2007;2953,03;525,12;0;2427,91;1
102822;1;1028221;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;INSTALACAO DA CODIFICADORA DOMINO;19/02/2013;19/02/2013;19;Mairinque / SP;102822;ZOOTECNICA;7225;0;01/08/2016;TORT2007;300;70,14;0;229,86;1
102850;0;1028500;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;INDICADOR DE PESAGEM. 3107C.S P/PAINEL;02/01/2013;02/01/2013;19;Mairinque / SP;102850;PROD.MAIRINQ;7220;0;01/08/2016;TORT2007;2701,9;645,22;0;2056,68;1
102948;0;1029480;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO. CO;30/06/2001;30/06/2001;19;Mairinque / SP;102948;MAIRINQUE;7224;0;01/02/2012;TORT2007;43801,44;43801,44;0;0;1
102951;0;1029510;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE FORCA, MOD. JOB 05399, DE HIDR;28/02/2005;28/02/2005;19;Mairinque / SP;102951;MAIRINQUE;7223;0;01/01/2016;TORT2007;8661,06;8661,06;0;0;1
102952;0;1029520;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE CONTROLE, MOD. JOB 05399, DO S;30/06/1996;30/06/1996;19;Mairinque / SP;102952;MAIRINQUE;7223;0;01/01/2011;TORT2007;9216,18;9216,18;0;0;1
102953;0;1029530;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE COMANDO, DIM. 1500X600X2500 MM;30/06/1999;30/06/1999;19;Mairinque / SP;102953;MAIRINQUE;7223;0;01/03/2015;TORT2007;16425,54;16425,54;0;0;1
102979;0;1029790;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;PAINEL ELETRICO MATERIAL ACO CARBONO FAB;30/06/2000;30/06/2000;19;Mairinque / SP;102979;MAIRINQUE;7224;0;01/02/2012;TORT2007;32851,08;32851,08;0;0;1
102980;0;1029800;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;PAINEL DE CONTROLE GERAL DA FASE I E II;30/06/1998;30/06/1998;19;Mairinque / SP;102980;MAIRINQUE;7224;0;01/01/2011;TORT2007;10503,4;10503,4;0;0;1
102999;2;1029992;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MONTAGEM DE TUBULACAO EM TANQUE;13/06/2012;13/06/2012;19;Mairinque / SP;;CARBOQU.FOSF;7224;0;01/08/2016;TORT2007;18500;5139;0;13361;1
103798;5;1037985;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BICA CORRIDA E CIMENTO CPIL 50KG VOTORAN;10/04/2012;10/04/2012;19;Mairinque / SP;;ALMOXARIFADO;1163;0;01/08/2016;TORT2007;3223;931,32;0;2291,68;1
103801;0;1038010;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA POWERFLEX;16/02/2012;16/02/2012;19;Mairinque / SP;103801;PROD.MAIRINQ;7220;0;01/08/2016;TORT2007;877,68;263,45;0;614,23;1
103802;0;1038020;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA POWERFLEX;16/02/2012;16/02/2012;19;Mairinque / SP;103802;PROD.MAIRINQ;7220;0;01/08/2016;TORT2007;877,68;263,45;0;614,23;1
103809;0;1038090;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;PAINEL DE MEDICAO DE ENERGIA;18/04/2012;18/04/2012;19;Mairinque / SP;103809;GERENCIA FAB;7200;0;01/08/2016;TORT2007;7150;2065,44;0;5084,56;1
103819;0;1038190;INSTALA«√O;1038190;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FONTE DE ALIMENTACAO 110/220;19/04/2012;19/04/2012;19;Mairinque / SP;103819;ZOOTECNICA;7225;0;01/08/2016;TORT2007;1345,94;388,96;0;956,98;1
103847;0;1038470;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;INVERSOR MOVITRAC MCLTE B0015;20/06/2012;20/06/2012;19;Mairinque / SP;103847;ZOOTECNICA;7225;0;01/08/2016;TORT2007;753,28;209,5;0;543,78;1
103903;0;1039030;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;INVERSOR DE FREQUENCIA 15 AMPS;10/07/2012;10/07/2012;19;Mairinque / SP;103903;ZOOTECNICA;7225;0;01/08/2016;TORT2007;4045,46;1101,52;0;2943,94;1
104157;1;1041571;INSTALA«√O;;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;INSTALACAO - CJ. COMPLETO 2.0 LEITOR I.V;11/12/2014;11/12/2014;19;Mairinque / SP;104157;MANUTENCAO;7231;0;01/08/2016;TORT2007;332,5;55,4;0;277,1;1
104198;0;1041980;INSTALA«√O;;135010602;1.3.5.01.06;1.3.5.02.05;INSTALACOES - PROD.;GUARITA DE FIBRA DE VIDRO REFORCADO, COM;11/03/2015;11/03/2015;19;Mairinque / SP;104198;PORTARIA;1165;0;01/08/2016;TORT2007;2140;202,13;0;1937,87;1
104198;1;1041981;INSTALA«√O;;135010602;1.3.5.01.06;1.3.5.02.05;INSTALACOES - PROD.;FRETE REFTE. TRANSPORTE DA GUARITA DE FI;12/03/2015;12/03/2015;19;Mairinque / SP;104198;PORTARIA;1165;0;01/08/2016;TORT2007;583,8;55,08;0;528,72;1
104199;0;1041990;INSTALA«√O;;135010602;1.3.5.01.06;1.3.5.02.05;INSTALACOES - PROD.;ANDAIME ALUMINIO SIMPLEX, 1,90 METROS;10/04/2015;10/04/2015;19;Mairinque / SP;104199;GERENCIA FAB;7200;0;01/08/2016;TORT2007;1532,33;136,16;0;1396,17;1
104217;0;1042170;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TRAVESSAO PARA 1 BIG BAG COM OLHAL REBAI;12/05/2015;12/05/2015;19;Mairinque / SP;104217;GERENCIA FAB;7200;0;01/08/2016;TORT2007;4198,5;349,95;0;3848,55;1
104218;0;1042180;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TRAVESSAO PARA 1 BIG BAG COM OLHAL REBAI;12/05/2015;12/05/2015;19;Mairinque / SP;104218;GERENCIA FAB;7200;0;01/08/2016;TORT2007;4198,5;349,95;0;3848,55;1
104219;0;1042190;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TRAVESSAO PARA 1 BIG BAG COM OLHAL REBAI;12/05/2015;12/05/2015;19;Mairinque / SP;104219;GERENCIA FAB;7200;0;01/08/2016;TORT2007;4198,5;349,95;0;3848,55;1
104220;0;1042200;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TRAVESSAO PARA 1 BIG BAG COM OLHAL REBAI;12/05/2015;12/05/2015;19;Mairinque / SP;104220;GERENCIA FAB;7200;0;01/08/2016;TORT2007;4198,5;349,95;0;3848,55;1
104221;0;1042210;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TRAVESSAO PARA 1 BIG BAG COM OLHAL REBAI;12/05/2015;12/05/2015;19;Mairinque / SP;104221;GERENCIA FAB;7200;0;01/08/2016;TORT2007;4198,5;349,95;0;3848,55;1
104222;0;1042220;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TRAVESSAO PARA 1 BIG BAG COM OLHAL REBAI;12/05/2015;12/05/2015;19;Mairinque / SP;104222;GERENCIA FAB;7200;0;01/08/2016;TORT2007;4198,5;349,95;0;3848,55;1
104223;0;1042230;INSTALA«√O;;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;TRAVESSAO PARA 1 BIG BAG COM OLHAL REBAI;12/05/2015;12/05/2015;19;Mairinque / SP;104223;GERENCIA FAB;7200;0;01/08/2016;TORT2007;4198,5;349,95;0;3848,55;1
104278;0;1042780;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;INVERSOR CFW090045T384PSZ VETORIAL / PWM;12/10/2015;12/10/2015;19;Mairinque / SP;104278;MANUTENCAO;7231;0;01/08/2016;TORT2007;7110;395;0;6715;1
10946;0;109460;INSTALA«√O;;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;VALVULA DESVIADORA 03 VIAS;30/04/2009;30/04/2009;19;Mairinque / SP;102930;MAIRINQUE;7222;0;01/08/2016;TORT2007;4273,36;3211,36;0;1062;1
110195;0;1101950;INSTALA«√O;;135011901;1.3.5.01.19;1.3.5.02.16;MAQS.EQUIPS.INC. LEI 8191/91-PRO;02 Celula de carga I-500 n.Â S123747-S-1;03/12/1992;03/12/1992;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;896,64;896,64;0;0;1
110234;0;1102340;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Valvulas borboletas 12;11/03/1996;11/03/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;2472;2472;0;0;1
110235;0;1102350;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Valvulas borboletas 12;11/03/1996;11/03/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;2472;2472;0;0;1
110236;0;1102360;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Valvulas borboletas 12;11/03/1996;11/03/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;2472;2472;0;0;1
110237;0;1102370;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Valvulas borboletas 12;11/03/1996;11/03/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;2472;2472;0;0;1
110256;0;1102560;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Secador ar por refrigeracao mod.dfr.40;31/10/1996;31/10/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;20746,79;20746,79;0;0;1
110257;0;1102570;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Secador ar por refrigeracao mod.dfr.40;31/10/1996;31/10/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;20746,79;20746,79;0;0;1
110258;0;1102580;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Secador ar por refrigeracao mod.dfr.40;31/10/1996;31/10/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;20746,78;20746,78;0;0;1
110259;0;1102590;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Separador de compensado bariankar;30/09/1996;30/09/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;6389,01;6389,01;0;0;1
110260;0;1102600;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Separador de compensado bariankar;30/09/1996;30/09/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;6389,01;6389,01;0;0;1
110261;0;1102610;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Separador de compensado bariankar;30/09/1996;30/09/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;6389,01;6389,01;0;0;1
110262;0;1102620;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Separador de compensado bariankar;30/09/1996;30/09/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;6389,01;6389,01;0;0;1
110263;0;1102630;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Separador de compensado bariankar;30/09/1996;30/09/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;6389,01;6389,01;0;0;1
110264;0;1102640;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Separador de compensado bariankar;30/09/1996;30/09/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;6389,01;6389,01;0;0;1
110265;0;1102650;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Separador de compensado bariankar;30/09/1996;30/09/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;6389;6389;0;0;1
110266;0;1102660;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Separador de compensado bariankar;30/09/1996;30/09/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;6389;6389;0;0;1
110267;0;1102670;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;1 Separador de condensado mod.r-1000;31/10/1996;31/10/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;3124,61;3124,61;0;0;1
110268;0;1102680;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;Componentes de fixacao e montagem;31/10/1996;31/10/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;36662,63;36662,63;0;0;1
110298;0;1102980;INSTALA«√O;;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;02 Dreco Autom.Economizador de Energia;31/08/1997;31/08/1997;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;1000;1000;0;0;1
110304;0;1103040;INSTALA«√O;1103040;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;Sistema de transporte pneumatico p/fosfo;30/09/1997;30/09/1997;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;46700;46700;0;0;1
110311;0;1103110;INSTALA«√O;;135010702;1.3.5.01.07;1.3.5.02.06;INSTALACOES HIDRAULICAS - PROD.;Conclusao obras inst.hidr.fabrica fosfat;02/10/1996;02/10/1996;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;96726,7;96726,7;0;0;1
110312;0;1103120;INSTALA«√O;;135010702;1.3.5.01.07;1.3.5.02.06;INSTALACOES HIDRAULICAS - PROD.;Instal.Hidraulica da nova fabrica de fos;19/08/1997;19/08/1997;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;37178,8;37178,8;0;0;1
110313;0;1103130;INSTALA«√O;;135010702;1.3.5.01.07;1.3.5.02.06;INSTALACOES HIDRAULICAS - PROD.;Instalacao Hidraulica de Fosforilato;31/08/1997;31/08/1997;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;19105,34;19105,34;0;0;1
110314;0;1103140;INSTALA«√O;;135010702;1.3.5.01.07;1.3.5.02.06;INSTALACOES HIDRAULICAS - PROD.;Instal.Hidraulica do transporte de cauli;30/09/1997;30/09/1997;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;3154,39;3154,39;0;0;1
110315;0;1103150;INSTALA«√O;;135010702;1.3.5.01.07;1.3.5.02.06;INSTALACOES HIDRAULICAS - PROD.;Servicos e materiais das instalacoes hid;30/11/1998;30/11/1998;19;Mairinque / SP;;MAIRINQUE;7200;0;01/01/2011;TORT2007;77133,36;77133,36;0;0;1
